text,start,end,movie,scaled_start,scaled_end,cmd_filename,imdbid,movie_title,cmd_clip_idx
The dog smiles.,1019.72,1020.541,4727,13.089209468105302,15.089209468105302,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
The dog turns in the doorway.,1023.882,1025.322,4727,17.571520523942624,19.571520523942624,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
He enters the saloon.,1029.623,1030.604,4727,23.09634605994814,25.09634605994814,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
All eyes are on him.,1030.864,1031.824,4727,24.329821125185305,26.329821125185305,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
He's stopped by Sheriff Wilson and a deputy.,1036.092,1038.334,4727,30.089300694259755,32.33672133323714,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
"From the other end of the saloon, Kate, his woman, watches with concern.",1038.794,1042.357,4727,32.79783350715761,36.36944801950207,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
"The doc opens his jacket, revealing that he isn't wearing a gun.",1042.957,1046.199,4727,36.97089868113756,40.22073709,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
"Wired up, eating at a table, watches as the doc slowly walks to the far end of the bar, close to Ed Bailey's table.",1046.74,1053.204,4727,40.76304510274834,47.24267356409978,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
Bailey readies the derringer in his left boot.,1059.569,1061.67,4727,53.62306266628146,55.729142399774695,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
Bailey trio in a large mirror.,1065.833,1067.234,4727,59.60440122121384,61.60440122121384,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
He watches for any reaction.,1071.176,1072.496,4727,64.91972144341625,66.91972144341625,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
He sees Bailey shuffle in his chair.,1084.922,1086.602,4727,78.87939129997275,80.87939129997275,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
"Bailey leaps to his feet, Derringer in hand, the doc viciously flings a flick knife into Bailey's chest.",1094.159,1098.883,4727,88.29669330955953,93.03211485216843,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
He slumps to the ground.,1099.143,1100.224,4727,92.83455027656689,94.83455027656689,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
Sheriff Wilson approaches.,1105.509,1106.79,4727,99.31618357345718,101.31618357345718,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
Kate watches from afar.,1117.98,1119.121,4727,111.74716633169052,113.74716633169052,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
He pays for his drink and is escorted from the saloon by the sheriff and a deputy.,1121.952,1125.997,4727,116.15689037427822,120.21167025146994,2012/fCQb93-RrZo,tt0050468,Gunfight at the O.K. Corral,1
"He grabs an object from his room and lobs it over the facing banister, into the stairwell.",1303.756,1308.96,4727,6.101241533801528,11.31556092958721,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
The deputy goes to investigate.,1312.282,1313.964,4727,14.486816049620929,16.486816049620927,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
"With his back to Earp's door, he peers over the banister.",1314.384,1316.926,4727,16.750316579614438,19.29735729907772,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Earp darts out and fells him with the butt of his gun.,1317.406,1319.708,4727,19.77830912651377,22.08487393225925,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
He drags the unconscious man to the dock's room.,1320.149,1322.391,4727,22.52674842371591,24.77319425103194,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
The dock has one arm handcuffed to a brass bedstead and a full liquor glass in his other hand.,1322.831,1327.074,4727,25.21406676,29.46548052,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Earp dumps the body on the floor.,1327.595,1329.136,4727,29.759541528149818,31.759541528149818,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
The dock sits down and downs the liquor.,1329.456,1331.298,4727,31.775030279998923,33.77503027999892,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Earp closes the door.,1331.538,1332.559,4727,33.449844820747586,35.449844820747586,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Erpfishes the handcuffs key from the deputies pocket and throws it to the dock.,1341.205,1344.529,4727,43.62450192,46.955093325571546,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Erp looks through a window at the mob below.,1348.034,1349.777,4727,50.340271810517095,52.340271810517095,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
A man on horseback gallops toward the mob and throws them a rope.,1352.46,1355.425,4727,54.90182029097832,57.87269981,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Earp lifts the shade off a table lamp and waves the lamp across the window as if signalling.,1359.632,1363.857,4727,62.08804217925184,66.32142024366271,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
"In the street, Kate holding a lighted paraffin lamp stands next to bales of hay.",1364.418,1368.603,4727,66.88353269197852,71.07683143743665,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
"She sees the signal, chucks her lamp on the hay and beats a hasty retreat.",1368.983,1372.648,4727,71.45758496749008,75.12985256655897,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
"The small freestanding open-sided barn, as it's now revealed to be, is quickly ablaze.",1373.148,1378.315,4727,75.63084405,80.80809007922585,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Two nearby corralled horses are spooked.,1379.035,1380.997,4727,81.51246311770234,83.51246311770234,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
A man alerts the mob to the fire.,1381.277,1382.898,4727,83.58807085,85.58807085,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
They rush en masse to the barn.,1383.198,1384.639,4727,85.42270167305465,87.42270167305465,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
"Two riders gallop over, dismount, and fill buckets with water from a trough next to the corral.",1385.079,1390.262,4727,87.58550291,92.77878067,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Others open the corral gate and lead the terrified animals to safety.,1390.922,1394.324,4727,93.44008943023864,96.84883550719162,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
The barn is now an inferno.,1394.865,1396.326,4727,97.12285685841016,99.12285685841016,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Pandemonium rains.,1396.646,1397.987,4727,98.84726955636312,100.84726955636312,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
"He flicks the handcuffs key to Earp, goes to the door, and turns.",1402.83,1405.931,4727,105.37170268254764,108.47885188437932,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
He goes.,1411.013,1411.473,4727,112.80138544133808,114.80138544133808,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Ert looks out of the window at the frenzied scene on the street below.,1416.034,1419.335,4727,118.6018858689342,121.90943166553072,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
He shifts his gaze to the hotel's back stairs and sees the dock scurrying down the wooden stairway and leaping into the saddle of a waiting horse.,1419.815,1427.396,4727,122.3903834929668,129.98641641753466,2012/BIt9IYPOY2g,tt0050468,Gunfight at the O.K. Corral,2
Earp throws a bedroll at him good-naturedly.,2681.236,2683.416,4727,52.10055815025912,54.28573247408723,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
The two men lie asleep in the nighttime gloom as a small trail of smoke rises from the burning embers of the fire.,2687.017,2693.399,4727,57.89527960257496,64.29242755425813,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
Three shadowy figures creep from behind a rock some metres away.,2694.652,2697.994,4727,65.54840160368776,68.89833398452849,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
"Gun hands hovering stealthily, they move closer.",2698.534,2701.236,4727,69.43961569777021,72.14802901106484,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
Erp opens an eye and almost imperceptibly raises his head a little as he spots them.,2704.117,2708.68,4727,75.03586718856421,79.60969766545668,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
He closes his eye.,2709.12,2710.021,4727,79.50231130553426,81.50231130553426,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
The three strangers draw their guns.,2714.344,2716.085,4727,85.15970758245365,87.15970758245365,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
"One of them points, a signal to move in.",2716.345,2718.266,4727,87.25567066095078,89.25567066095078,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
One of them cocks his gun.,2720.908,2722.008,4727,91.41802679842549,93.41802679842549,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
The dock and Earp's guns blaze.,2725.043,2726.424,4727,95.70367488,97.70367488,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
The three men hit the ground.,2729.066,2730.347,4727,99.68610496819342,101.68610496819342,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
The dock and Earp leap to their feet and check the trio for signs of life.,2733.989,2737.411,4727,104.97876966626347,108.40889193054736,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
"The dock looks on as Earp, in turn, rolls over each of the slain men looking for clues to their identities.",2745.216,2751.34,4727,116.23241743397664,122.3709530115556,2012/1yLt0kzJIUQ,tt0050468,Gunfight at the O.K. Corral,3
She moves to a table between them to pour herself a drink.,3144.906,3147.647,4727,14.576513734422216,17.32396704173156,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
He opens a wardrobe and throws a dress on the floor.,3168.916,3171.217,4727,38.643041975392045,40.94945936,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
Her bedroom door opens.,3173.498,3174.679,4727,42.82771991485114,44.82771991485114,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
She nestles into Ringo provocatively.,3185.285,3187.126,4727,54.97324772392352,56.97324772392352,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
He grabs two revolvers from a nearby gun belt and throws them on the table.,3208.666,3212.268,4727,78.48662788037089,82.09710829369739,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
"The doc inches towards the table between them, not shifting his gaze from Ringo's eyes.",3219.518,3224.12,4727,89.36417742102057,93.97701219673648,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
The doc's hands hover next to a gun.,3226.582,3228.463,4727,96.38752291476656,98.38752291476656,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
"He clenches his fists, straining to control himself.",3230.504,3233.585,4727,100.37604244623044,103.46429623675232,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
Ringo pours himself a drink.,3243.251,3244.691,4727,112.87474864452868,114.87474864452868,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
The doc seems to be almost trembling as he clenches his fists even tighter.,3247.44,3252.025,4727,117.35191592765756,121.94771067921302,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
Ringo throws his drink in the doc's face.,3257.592,3259.414,4727,127.44096223877165,129.44096223877165,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
The doc stays stock still.,3259.695,3261.056,4727,129.31787078234575,131.31787078234575,2012/6VUfXGlADjU,tt0050468,Gunfight at the O.K. Corral,4
"Erp has entered, walked a few paces into the room.",3600.011,3602.792,4727,0.1253830214857977,2.912898399016121,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
"Imposing, motionless, he stands before the throng.",3603.672,3606.693,4727,3.794960079068992,6.823037732977579,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
Laura appears and watches from behind a drape.,3619.037,3621.178,4727,19.19595748135364,21.341973455209352,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
Doc appears.,3638.105,3638.745,4727,37.62938004142531,39.62938004142531,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
The doc shoots in the air.,3656.824,3657.945,4727,56.6332987,58.6332987,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
"He joins Earp, snatching a gun from a reveller's holster on the way.",3658.065,3661.228,4727,58.31539299169386,61.48580333,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
He throws the spare gun to Earp.,3667.173,3668.674,4727,67.19698966533022,69.19698966533022,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
"As the others drop their belts, Ringo draws his gun.",3700.904,3703.466,4727,101.25475698235316,103.8227592826885,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
The Doc wings him on an arm.,3705.427,3706.688,4727,105.42033069616228,107.42033069616228,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
Earp frisks Ringo.,3709.99,3711.05,4727,109.89328552256606,111.89328552256606,2012/UNlo03HucLM,tt0050468,Gunfight at the O.K. Corral,5
Earp stands in his way.,4687.203,4688.263,4727,19.46995615342589,21.46995615342589,2012/Lj7OCHi8x7c,tt0050468,Gunfight at the O.K. Corral,6
Earp lands a sharp punch to Clanton's stomach.,4699.266,4701.287,4727,32.02314725018842,34.04768546284477,2012/Lj7OCHi8x7c,tt0050468,Gunfight at the O.K. Corral,6
The Earp brothers have along the verandah.,4701.467,4703.428,4727,34.21021717773142,36.21021717773142,2012/Lj7OCHi8x7c,tt0050468,Gunfight at the O.K. Corral,6
He returns Clanton's gun he had snatched.,4714.612,4716.753,4727,47.39601386,49.54076215603226,2012/Lj7OCHi8x7c,tt0050468,Gunfight at the O.K. Corral,6
"Momentarily, Clanton and his men stand their ground.",4719.374,4722.355,4727,52.16635080292527,55.15256971,2012/Lj7OCHi8x7c,tt0050468,Gunfight at the O.K. Corral,6
"But with the Earp's family's guns trained on them, they're forced to retreat to their horses.",4722.795,4727.137,4727,55.59334002880143,59.94294167123108,2012/Lj7OCHi8x7c,tt0050468,Gunfight at the O.K. Corral,6
"He steps inside, takes in the scene and closes the door.",5177.974,5180.675,4727,1.168176408009322,3.875434740312356,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
"Standing by the door, Earp takes off his hat.",5182.235,5184.376,4727,5.439049326906699,7.585010115304399,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
She busies herself in a rustic open plan kitchen.,5191.597,5194.218,4727,14.822741480561278,17.449814449449264,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
keeping an eye on Earp and Billy.,5194.418,5195.958,4727,17.422061980857404,19.422061980857404,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
Earp lights a cigar.,5203.32,5204.28,4727,26.054016352495225,28.054016352495225,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
Billy sits sullenly at a square-covered dining table.,5204.64,5207.601,4727,27.89596267,30.86382343175608,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
He moves into Billy's line of vision.,5216.743,5218.363,4727,39.838882640597774,41.838882640597774,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
Billy looks up at him.,5234.836,5235.876,4727,57.68313295159008,59.68313295159008,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
Earp sits opposite him at the table.,5246.54,5249.661,4727,69.89304676,73.02127824725618,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
"She stands next to Billy, hands clutching a white apron she's wearing.",5265.152,5268.733,4727,88.54817156,92.13746888542109,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
She moves to him and holds him close.,5273.054,5274.835,4727,96.36104415339472,98.36104415339472,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
Earp gets up from the table.,5275.215,5276.516,4727,98.28649519240014,100.28649519240014,2012/YJnneXfx_q8,tt0050468,Gunfight at the O.K. Corral,7
The brim of his sweat-stained hat hangs low over his face.,1356.987,1359.85,10124,2.045000000000073,4.907999999999903,2011/guMVb47aD-k,tt0056592,To Kill a Mockingbird,1
He blocks Atticus' way on the landing.,1361.732,1363.613,10124,6.730500000000008,8.730500000000008,2011/guMVb47aD-k,tt0056592,To Kill a Mockingbird,1
Atticus eyes him gravely.,1366.216,1367.517,10124,10.924499999999966,12.924499999999966,2011/guMVb47aD-k,tt0056592,To Kill a Mockingbird,1
He cocks his head.,1396.056,1396.777,10124,40.47450000000004,42.47450000000004,2011/guMVb47aD-k,tt0056592,To Kill a Mockingbird,1
His grin disappears.,1404.023,1405.124,10124,48.63149999999997,50.63149999999997,2011/guMVb47aD-k,tt0056592,To Kill a Mockingbird,1
Ewell's jaw falls open.,1416.432,1417.713,10124,61.1305,63.1305,2011/guMVb47aD-k,tt0056592,To Kill a Mockingbird,1
He stares over the landing as Atticus departs.,1417.953,1420.114,10124,63.01099999999998,65.17200000000004,2011/guMVb47aD-k,tt0056592,To Kill a Mockingbird,1
Someone emerges from the woods.,2758.299,2759.759,10124,1.2444565009726305,3.2444565009726305,2011/ojydQ3_FDqI,tt0056592,To Kill a Mockingbird,2
A white man in a battered hat.,2760.219,2761.8,10124,3.223786664415986,5.223786664415986,2011/ojydQ3_FDqI,tt0056592,To Kill a Mockingbird,2
Bob Ewell lurches toward the car's headlights.,2764.801,2767.161,10124,8.013047111118665,10.37165311249523,2011/ojydQ3_FDqI,tt0056592,To Kill a Mockingbird,2
His stubbled face shines with sweat.,2767.602,2769.542,10124,10.781819666707838,12.781819666707838,2011/ojydQ3_FDqI,tt0056592,To Kill a Mockingbird,2
Jem turns to David.,2770.082,2771.223,10124,12.861090762412816,14.861090762412816,2011/ojydQ3_FDqI,tt0056592,To Kill a Mockingbird,2
